D=0.0 mm/w,D=0.25 mm/w,D=0.5 mm/w,D=0.75 mm/w,D=1.0 mm/w
84.74202894380642,82.64247845971227,74.04878255175905,63.7170950376343,55.78067379826052
84.59394342998735,82.40821946973693,73.52583317296478,62.98710360740118,54.99286163575915
84.44344591440077,82.16836402191699,72.99161950283361,62.24996920582664,54.204341643991654
84.29048140399357,81.92276634783477,72.44617603014719,61.50621561640256,53.415737042573824
84.13499365608675,81.67127900269494,71.8895592812486,60.75638476974072,52.62766548721711
83.97692516178363,81.41375305259047,71.32184858694254,60.00103491523354,51.84073706824475
83.81621713042037,81.15003828194024,70.74314676707279,59.24073869868192,51.05555239564416
83.65280947519632,80.87998342211111,70.15358072334635,58.47608116069038,50.27270078173051
83.48664080013158,80.60343640221559,69.55330193144498,57.70765767128751,49.4927585311804
83.31764838851016,80.32024462304388,68.94248682407974,56.936071816694245,48.71628734682252
83.14576819297787,80.03025525504151,68.321337057398,56.16193325443184,47.943832858163674
82.97093482747583,79.73331556118222,67.69007965403642,55.3858555530367,47.17592327820567
82.79308156120246,79.42927324550675,67.04896701711777,54.608454032534496,46.41306819269003
82.61214031480904,79.11797682800162,66.39827681059948,53.830343621527085,45.65575748451243
82.42804165904707,78.79927604637581,65.73831170258283,53.052136746271,44.90446039469573
82.24071481609853,78.47302228515639,65.06939896946527,52.274441266486754,44.159624720013866
82.05008766383385,78.13906903236584,64.39188996014626,51.49785847184626,43.42167614613488
81.85608674325607,77.7972723638627,63.70615942085904,50.722981152155455,42.69101771401114
81.6586372694036,77.44749145522343,63.01260468257688,49.95039175319803,41.96802941619877
81.4576631459982,77.0895891208158,62.31164471431242,49.18066062905018,41.253067918845126
81.25308698413885,76.72343237946401,61.60371904697298,48.41434440043579,40.54646640424824
81.04483012535617,76.34889304583238,60.88928657373416,47.651984427384974,39.848534528169104
80.83281266935622,75.96584834636003,60.16882423413109,46.894105403107055,39.15955848546897
80.61695350679562,75.57418155826454,59.44282559022439,46.14121407461223,38.479801177148325
80.39717035744376,75.17378266979972,58.711799304261554,45.39379809423401,37.80950247148019
80.17337981409939,74.76454905960532,57.97626752821042,44.652325004836506,37.148879551654574
79.9454973926419,74.34638619262677,57.23676421637821,43.91724136015523,36.49812734217743
79.71343758860681,73.9192083297157,56.49383337303715,43.188971980433706,35.85741900619073
